target,text,text,label
spinach thing,"Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .","Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , root vegetables , a rice medley , some MASK , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .",2
lamb kebabs,"Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .","Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , root vegetables , a rice medley , some spinach thing , MASK , cheese baclava ... soooo much fooood , and all of it delicious .",2
cheese baclava,"Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .","Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , MASK ... soooo much fooood , and all of it delicious .",2
fooood,"Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much fooood , and all of it delicious .","Fresh veggies , all sorts of middle eastern spreads , cheese and falafel , soup , fish , rice , root vegetables , a rice medley , some spinach thing , lamb kebabs , cheese baclava ... soooo much MASK , and all of it delicious .",2
Saketini,"Disappointingly , their wonderful Saketini has been taken off the bar menu .","Disappointingly , their wonderful MASK has been taken off the bar menu .",2
bar menu,"Disappointingly , their wonderful Saketini has been taken off the bar menu .","Disappointingly , their wonderful Saketini has been taken off the MASK .",0
look,In Short The Black Sheep distinguishes itself from the Midtown pub herd with a look that 's a mix of sports-bar butch and ornate kitsch .,In Short The Black Sheep distinguishes itself from the Midtown pub herd with a MASK that 's a mix of sports-bar butch and ornate kitsch .,0
martinis,I would definitely go back -- if only for some of those exotic martinis on the blackboard .,I would definitely go back -- if only for some of those exotic MASK on the blackboard .,2
chairs,then she made a fuss about not being able to add 1 or 2 chairs on either end of the table for additional people .,then she made a fuss about not being able to add 1 or 2 MASK on either end of the table for additional people .,1
table,then she made a fuss about not being able to add 1 or 2 chairs on either end of the table for additional people .,then she made a fuss about not being able to add 1 or 2 chairs on either end of the MASK for additional people .,1
happy hour,"The happy hour is so cheap , but that does not reflect the service or the atmosphere .","The MASK is so cheap , but that does not reflect the service or the atmosphere .",2
service,"The happy hour is so cheap , but that does not reflect the service or the atmosphere .","The happy hour is so cheap , but that does not reflect the MASK or the atmosphere .",2
atmosphere,"The happy hour is so cheap , but that does not reflect the service or the atmosphere .","The happy hour is so cheap , but that does not reflect the service or the MASK .",2
waiter,"After waiting for almost an hour , the waiter brusquely told us he 'd forgotten to give the kitchen our order .","After waiting for almost an hour , the MASK brusquely told us he 'd forgotten to give the kitchen our order .",0
kitchen,"After waiting for almost an hour , the waiter brusquely told us he 'd forgotten to give the kitchen our order .","After waiting for almost an hour , the waiter brusquely told us he 'd forgotten to give the MASK our order .",1
waiting,"After waiting for almost an hour , the waiter brusquely told us he 'd forgotten to give the kitchen our order .","After MASK for almost an hour , the waiter brusquely told us he 'd forgotten to give the kitchen our order .",0
quaility,With all the mundane or mediocre places on 8th avenue it is nice to have one that is a step above in quaility and atmosphere .,With all the mundane or mediocre places on 8th avenue it is nice to have one that is a step above in MASK and atmosphere .,2
atmosphere,With all the mundane or mediocre places on 8th avenue it is nice to have one that is a step above in quaility and atmosphere .,With all the mundane or mediocre places on 8th avenue it is nice to have one that is a step above in quaility and MASK .,2
space,"A mix of students and area residents crowd into this narrow , barely there space for its quick , tasty treats at dirt-cheap prices .","A mix of students and area residents crowd into this narrow , barely there MASK for its quick , tasty treats at dirt-cheap prices .",0
prices,"A mix of students and area residents crowd into this narrow , barely there space for its quick , tasty treats at dirt-cheap prices .","A mix of students and area residents crowd into this narrow , barely there space for its quick , tasty treats at dirt-cheap MASK .",2
treats,"A mix of students and area residents crowd into this narrow , barely there space for its quick , tasty treats at dirt-cheap prices .","A mix of students and area residents crowd into this narrow , barely there space for its quick , tasty MASK at dirt-cheap prices .",2
menu,"Give it a try , menu is typical French but varied .","Give it a try , MASK is typical French but varied .",1
seats,It gets crowded at lunchtime but there are lots of seats in back and everyone who works there is so nice .,It gets crowded at lunchtime but there are lots of MASK in back and everyone who works there is so nice .,2
value,"but for the value , it was a great affordable spot to enjoy a fun night out with small group .","but for the MASK , it was a great affordable spot to enjoy a fun night out with small group .",2
